country,region,tax_form_code,tax_form_name,description,purpose,visible_to_customers,report_level,authority_level_guess,form_master_id,tax_authority_count,tax_authorities,tax_authority_ids,tax_type_count,tax_types,tax_type_ids,form_image_urls,raw_form_summary
US,CO,USCOCENTENNIAL,CO Centennial,City of Centennial Sales Tax Return,Use to report local sales tax and sellers use tax.,True,CIT,city,222,1,CENTENNIAL,385,2,Sales Tax | Sellers Use,1 | 2,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/d698b045-e575-4545-be4a-474f3821ba43.png""]","{""FormMasterId"":222,""TaxFormCode"":""USCOCENTENNIAL"",""TaxFormName"":""CO Centennial"",""Description"":""City of Centennial Sales Tax Return"",""Country"":""US"",""Region"":""CO"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax and sellers use tax.""}"
US,CO,USCOCENTRAL,CO Central,Sales Tax Return,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CIT,city,226,1,CENTRAL CITY,13,4,Sales Tax | Sellers Use | Consumer Use | Lodging,1 | 2 | 3 | 7,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/7d45808e-287f-4705-afef-61d79b20c55f.png""]","{""FormMasterId"":226,""TaxFormCode"":""USCOCENTRAL"",""TaxFormName"":""CO Central"",""Description"":""Sales Tax Return"",""Country"":""US"",""Region"":""CO"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,CO,USCOCHERRYHILLSVILLAGE,CO Cherry Hills Village,Sales Tax Return,Use to report local sales tax and sellers use tax.,True,CIT,city,227,1,CHERRY HILLS VILLAGE,41,2,Sales Tax | Sellers Use,1 | 2,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/98cd1e7a-c8ab-4173-beaa-950959a7af3f.png""]","{""FormMasterId"":227,""TaxFormCode"":""USCOCHERRYHILLSVILLAGE"",""TaxFormName"":""CO Cherry Hills Village"",""Description"":""Sales Tax Return"",""Country"":""US"",""Region"":""CO"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax and sellers use tax.""}"
US,CO,USCOCOLORADOSPRINGS,CO Colorado Springs,Sales Tax Return,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CIT,city,228,1,COLORADO SPRINGS,42,4,Sales Tax | Sellers Use | Consumer Use | Amusement,1 | 2 | 3 | 1001017,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/25a064ea-4dc5-4a6d-8587-9aa351fa2d2c.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/f8a82358-1ef5-4589-81e0-696ca3df55a0.png""]","{""FormMasterId"":228,""TaxFormCode"":""USCOCOLORADOSPRINGS"",""TaxFormName"":""CO Colorado Springs"",""Description"":""Sales Tax Return"",""Country"":""US"",""Region"":""CO"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,CO,USCOCOMMERCE,CO Commerce,Sales/Use Tax Return,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CIT,city,229,1,COMMERCE CITY,14,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/5f5a350c-3f07-4244-9782-ecbb0a60680a.png""]","{""FormMasterId"":229,""TaxFormCode"":""USCOCOMMERCE"",""TaxFormName"":""CO Commerce"",""Description"":""Sales/Use Tax Return"",""Country"":""US"",""Region"":""CO"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,CO,USCOCORTEZ,CO Cortez,Sales Tax Return,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CIT,city,230,1,CORTEZ,15,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/892180e6-545d-4153-a0ad-aec4b9e6169e.png""]","{""FormMasterId"":230,""TaxFormCode"":""USCOCORTEZ"",""TaxFormName"":""CO Cortez"",""Description"":""Sales Tax Return"",""Country"":""US"",""Region"":""CO"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,CO,USCOCRESTEDBUTTE,CO Crested Butte,Sales Tax Return,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CIT,city,231,1,CRESTED BUTTE,16,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/86c9392d-5d36-4789-b763-36229068a4e4.png""]","{""FormMasterId"":231,""TaxFormCode"":""USCOCRESTEDBUTTE"",""TaxFormName"":""CO Crested Butte"",""Description"":""Sales Tax Return"",""Country"":""US"",""Region"":""CO"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,CO,USCODR0100,CO DR0100,Colorado Retail Sales Tax Return,"Use when you only have one physical, in-state location, and you don't ship sales to other jurisdictions.",True,STA,state,233,1,COLORADO,1,1,Sales Tax,1,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/b2b45744-6a43-4983-a3f1-5a8576b57fd0.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/04ed17ab-a314-41ff-b48c-543bc8ff1313.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/89502ada-c753-465c-8ca0-061e86869f70.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/d02bbf38-72f5-44a6-b574-960a44604e6a.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/97688ce9-72f9-4b9e-b6f6-bbf9cd8e937f.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/c6ab5609-7f5d-45ff-a838-86ad0d7fbcfc.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/15c2ded5-bb3d-488a-a392-08a46b01b711.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/8095c5ac-77b8-4832-8d2a-7113d41bc32d.png""]","{""FormMasterId"":233,""TaxFormCode"":""USCODR0100"",""TaxFormName"":""CO DR0100"",""Description"":""Colorado Retail Sales Tax Return"",""Country"":""US"",""Region"":""CO"",""VisibleToCustomers"":true,""ReportLevel"":""STA"",""Purpose"":""Use when you only have one physical, in-state location, and you don't ship sales to other jurisdictions.""}"
US,CO,USCODR0100CS,CO DR 0100 for Outlets,Colorado Retail Sales Tax Return for Outlets,Use when you have more than one state-administered location and all locations are reported on the same return. Also for out-of-state sellers who are registered to collect Colorado sales tax.,True,STA,state,234,1,COLORADO,1,1,Sales Tax,1,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/78525aa0-3360-4c0b-9e49-22e38b92d349.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/8f74b462-a9d2-41f9-918b-b8e8fd4e545f.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/74481777-1272-45d0-8e07-8c6efabc6861.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/35dd80af-6538-46a4-87ae-b834fd02223b.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/fab24a3a-f910-47e7-86b8-76e7857a787e.png""]","{""FormMasterId"":234,""TaxFormCode"":""USCODR0100CS"",""TaxFormName"":""CO DR 0100 for Outlets"",""Description"":""Colorado Retail Sales Tax Return for Outlets"",""Country"":""US"",""Region"":""CO"",""VisibleToCustomers"":true,""ReportLevel"":""STA"",""Purpose"":""Use when you have more than one state-administered location and all locations are reported on the same return. Also for out-of-state sellers who are registered to collect Colorado sales tax.""}"
US,CO,USCODR0173,CO DR 0173,Retailer's Use Tax Return,Use to report retailer's use tax.,True,STA,state,236,1,COLORADO,1,1,Sellers Use,2,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/fb092862-3964-4c31-a3c0-fff0753ee409.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/386858f7-2351-429d-8724-e2b5c5fdd6cf.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/5aea7666-579d-4acf-9abb-0f0c1e24c750.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/97d0ae46-fb52-4b41-a2c1-00b714aeeb04.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/f36abcaa-6933-443d-a3cd-d2cab8d7e713.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/f6a22298-7e05-4d78-800a-f364dc6ef3fe.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/c83cc88b-835e-4860-9d5b-67b8283e847f.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/8c2fefa2-7bda-4f41-9427-a5ec504ead1f.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/d1a8c017-1566-4ffa-bb9d-62758ac38f2a.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/d9df9dd9-e11e-4e0f-9d41-9c43889ae0e6.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/130c6d8d-2e32-4709-a169-46e34d3dda42.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/60b72926-4912-4595-a1b1-9cf93bae821d.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/f8432aad-06ad-4b1f-aeec-06bbdd9e89fb.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/b27c92e9-46b7-4421-be5e-bc2584d8ef8c.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/b72d5ea5-bcc9-4c5e-aab9-c0f58fd80726.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/9f707dbf-5a0c-4c3a-bd87-44147cf69db2.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/df6be9f8-9f82-4b35-8c55-32d11f433de8.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/c8fd3a04-9c87-4793-9b24-ee575aefb1ca.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/cbe94235-6bd0-4c0f-a2ba-cb7b3e9219c6.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/b57a1d4a-7411-45ec-b9d3-f72fbbbb3672.png""]","{""FormMasterId"":236,""TaxFormCode"":""USCODR0173"",""TaxFormName"":""CO DR 0173"",""Description"":""Retailer's Use Tax Return"",""Country"":""US"",""Region"":""CO"",""VisibleToCustomers"":true,""ReportLevel"":""STA"",""Purpose"":""Use to report retailer's use tax.""}"
US,CO,USCODR0252,CO DR 0252,Consumer Use Tax Return,Use to report consumer use tax.,True,STA,state,242,1,COLORADO,1,1,Consumer Use,3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/62a4794c-109e-4e77-b3a5-b993a4fc482a.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/51131a4a-582d-42a8-bba2-86517fda3e3f.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/3d3de3cb-a91b-491e-b681-3a46f5e2ef90.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/5dba44e6-7a43-4ed0-b406-f9c96c6fb372.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/7886c103-8813-4122-82b6-3c0627f20d3c.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/17cbfff9-4e0c-4079-a1c5-a63dc7486159.png""]","{""FormMasterId"":242,""TaxFormCode"":""USCODR0252"",""TaxFormName"":""CO DR 0252"",""Description"":""Consumer Use Tax Return"",""Country"":""US"",""Region"":""CO"",""VisibleToCustomers"":true,""ReportLevel"":""STA"",""Purpose"":""Use to report consumer use tax.""}"
US,CO,USCODELTA,CO Delta,Sales & Use Tax Return,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CIT,city,243,1,DELTA,43,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/c8a48d30-1d03-4264-9bd2-d90c7c000703.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/05378b53-8249-4c0d-851a-1fb9339fb803.png""]","{""FormMasterId"":243,""TaxFormCode"":""USCODELTA"",""TaxFormName"":""CO Delta"",""Description"":""Sales & Use Tax Return"",""Country"":""US"",""Region"":""CO"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,CO,USCODENVERA,CO Denver Annual,Denver Annual Sales/Use Tax Return,"Use to report local sales tax, sellers use tax, and consumer use tax annually.",True,CTY,county,244,2,DENVER | DENVER CO,44 | 3,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/99f24ec8-162b-4f43-88e9-e8a669fbb96c.png""]","{""FormMasterId"":244,""TaxFormCode"":""USCODENVERA"",""TaxFormName"":""CO Denver Annual"",""Description"":""Denver Annual Sales/Use Tax Return"",""Country"":""US"",""Region"":""CO"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax annually.""}"
US,CO,USCODENVER,CO Denver Monthly,Denver Monthly Sales/Use Tax Return,"Use to report local sales tax, sellers use tax, and consumer use tax monthly.",True,CTY,county,245,2,DENVER | DENVER CO,44 | 3,4,Sales Tax | Sellers Use | Consumer Use | Rental and Leasing,1 | 2 | 3 | 4,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/bc403e1f-2a72-4f28-b5f9-632d56df5103.png""]","{""FormMasterId"":245,""TaxFormCode"":""USCODENVER"",""TaxFormName"":""CO Denver Monthly"",""Description"":""Denver Monthly Sales/Use Tax Return"",""Country"":""US"",""Region"":""CO"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax monthly.""}"
US,CO,USCODENVERQ,CO Denver Quarterly,Denver Quarterly Sales/Use Tax Return,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CTY,county,247,2,DENVER | DENVER CO,44 | 3,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/59eb2b6d-89bc-45a3-aefc-c944c6793e4c.png""]","{""FormMasterId"":247,""TaxFormCode"":""USCODENVERQ"",""TaxFormName"":""CO Denver Quarterly"",""Description"":""Denver Quarterly Sales/Use Tax Return"",""Country"":""US"",""Region"":""CO"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,CO,USCODURANGO,CO Durango,Sales/Use Tax Return,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CIT,city,248,1,DURANGO,17,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/14c9c77a-99a9-47ff-abdd-86e95f644957.png""]","{""FormMasterId"":248,""TaxFormCode"":""USCODURANGO"",""TaxFormName"":""CO Durango"",""Description"":""Sales/Use Tax Return"",""Country"":""US"",""Region"":""CO"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,CO,USCOENGLEWOOD,CO Englewood,Sales Tax Return,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CIT,city,251,1,ENGLEWOOD,45,4,Sales Tax | Sellers Use | Consumer Use | Lodging,1 | 2 | 3 | 7,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/08360074-40d7-4794-a1dc-6a5014204afa.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/dcbb079e-15e2-44a4-96e9-5085b254e511.png""]","{""FormMasterId"":251,""TaxFormCode"":""USCOENGLEWOOD"",""TaxFormName"":""CO Englewood"",""Description"":""Sales Tax Return"",""Country"":""US"",""Region"":""CO"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,CO,USCOEVANS,CO Evans,Sales and Use Tax Return,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CIT,city,252,1,EVANS,416,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/99f21c45-2e88-40a4-9340-6aaa052bcff3.png""]","{""FormMasterId"":252,""TaxFormCode"":""USCOEVANS"",""TaxFormName"":""CO Evans"",""Description"":""Sales and Use Tax Return"",""Country"":""US"",""Region"":""CO"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,CO,USCOFEDERALHEIGHTS,CO Federal Heights,Sales Tax Return,Use to report local sales tax and sellers use tax.,True,CIT,city,254,1,FEDERAL HEIGHTS,46,2,Sales Tax | Sellers Use,1 | 2,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/cbd3c773-f0e2-4bf1-8b54-04b44fcb3714.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/2e9b5861-3807-4fd4-ae15-d8915997a93d.png""]","{""FormMasterId"":254,""TaxFormCode"":""USCOFEDERALHEIGHTS"",""TaxFormName"":""CO Federal Heights"",""Description"":""Sales Tax Return"",""Country"":""US"",""Region"":""CO"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax and sellers use tax.""}"
US,CO,USCOFORTCOLLINS,CO Fort Collins,Sales/Use Tax Return,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CIT,city,255,1,FORT COLLINS,47,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/3b20ef5e-3a64-4712-8d60-255892b3fe7b.png""]","{""FormMasterId"":255,""TaxFormCode"":""USCOFORTCOLLINS"",""TaxFormName"":""CO Fort Collins"",""Description"":""Sales/Use Tax Return"",""Country"":""US"",""Region"":""CO"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,CO,USCOFRISCO,CO Frisco,Schedule A - Certification / Sales / Computation of Tax,Use to report local sales tax and sellers use tax.,True,CIT,city,257,1,FRISCO,19,3,Sales Tax | Sellers Use | Lodging,1 | 2 | 7,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/a2d1f85a-572e-44a2-bbe5-241e1ba6caea.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/e1d17456-1911-4046-9b2a-13b4318f15d1.png""]","{""FormMasterId"":257,""TaxFormCode"":""USCOFRISCO"",""TaxFormName"":""CO Frisco"",""Description"":""Schedule A - Certification / Sales / Computation of Tax"",""Country"":""US"",""Region"":""CO"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax and sellers use tax.""}"
US,CO,USCOGLENDALE,CO Glendale,Sales/Use Tax Return,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CIT,city,259,1,GLENDALE,20,4,Sales Tax | Sellers Use | Consumer Use | Lodging,1 | 2 | 3 | 7,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/38d630cc-672a-4b9b-93ae-acd731567c15.png""]","{""FormMasterId"":259,""TaxFormCode"":""USCOGLENDALE"",""TaxFormName"":""CO Glendale"",""Description"":""Sales/Use Tax Return"",""Country"":""US"",""Region"":""CO"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,CO,USCOGLENWOODSPRINGS,CO Glenwood Springs,Glenwood Springs Tax Return,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CIT,city,260,1,GLENWOOD SPRINGS,48,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/94f6bfb8-f34a-46b9-974c-97211a072d51.png""]","{""FormMasterId"":260,""TaxFormCode"":""USCOGLENWOODSPRINGS"",""TaxFormName"":""CO Glenwood Springs"",""Description"":""Glenwood Springs Tax Return"",""Country"":""US"",""Region"":""CO"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,CO,USCOGOLDEN,CO Golden,Sales/Use Tax Return,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CIT,city,261,1,GOLDEN,49,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/19f047c3-529c-4e8c-ace0-e56fe376cca5.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/2d3675c2-d269-4f79-b7f0-1e8c86028b49.png""]","{""FormMasterId"":261,""TaxFormCode"":""USCOGOLDEN"",""TaxFormName"":""CO Golden"",""Description"":""Sales/Use Tax Return"",""Country"":""US"",""Region"":""CO"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,CO,USCOGRANDJUNCTION,CO Grand Junction,Sales/Use Tax Return,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CIT,city,262,1,GRAND JUNCTION,21,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/3b5f9ae0-1a84-4803-a81d-2388be624e28.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/8d37f49e-1980-45fc-9e2b-e6d1717a1dea.png""]","{""FormMasterId"":262,""TaxFormCode"":""USCOGRANDJUNCTION"",""TaxFormName"":""CO Grand Junction"",""Description"":""Sales/Use Tax Return"",""Country"":""US"",""Region"":""CO"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
